,price,location,baths,bedrooms,Total_Area
81247,149.0,National Police Foundation O-9,6,5,2722.51
81248,135.0,Bahria Town,3,3,1361.255
81249,260.0,Bahria Town,7,5,2722.51
81250,99.0,Bahria Town,4,3,1361.255
81251,418.0,Naval Anchorage,7,7,5445.0
81252,150.0,Park View City,3,3,1361.255
81253,415.0,DHA Defence,6,5,5445.0
81255,225.0,Bahria Town,6,5,2722.51
81256,465.0,Bahria Town,6,5,5445.0
81257,425.0,Bahria Town,6,5,5445.0
81258,265.0,Bahria Town,6,5,2722.51
81466,400.0,Bahria Town,8,6,5445.0
81467,260.0,G-13,7,5,1905.757
81468,350.0,G-13,8,8,2722.51
81469,500.0,G-13,8,7,4356.016
81470,160.0,G-13,5,4,11979.043999999998
81471,285.0,G-13,6,5,2178.008
81472,155.0,Emaar Canyon Views,4,3,3267.012
81473,325.0,G-13,6,5,2178.008
81474,280.0,G-13,5,5,2178.008
81475,155.0,G-13,5,5,11979.043999999998
81476,165.0,G-13,5,5,11979.043999999998
81491,165.0,G-13,5,5,11979.043999999998
81492,165.0,G-13,5,5,11979.043999999998
81493,170.0,G-13,5,5,11979.043999999998
81494,165.0,G-13,5,5,11979.043999999998
81495,150.0,G-13,5,5,11979.043999999998
81496,170.0,G-13,5,5,11979.043999999998
81497,165.0,G-13,5,5,11979.043999999998
81498,165.0,I-14,5,4,18240.817
81499,165.0,G-13,5,4,11979.043999999998
81500,150.0,G-13,5,4,11979.043999999998
81501,250.0,G-13,6,5,2178.008
81502,370.0,G-13,6,6,2722.51
81503,155.0,G-13,4,4,11979.043999999998
81504,165.0,G-13,4,4,11979.043999999998
81693,160.0,G-13,5,4,11979.043999999998
81695,635.0,G-10,10,10,38659.642
81696,310.0,F-17,9,6,3267.012
81697,155.0,Pakistan Town,7,6,2722.51
81699,145.0,H-13,6,6,2178.008
81700,185.0,G-15,4,4,2178.008
81701,190.0,G-15,6,6,2178.008
81704,180.0,D-12,3,3,1089.004
81705,280.0,G-15,6,6,3539.263
81706,305.0,G-13,6,5,2178.008
81707,265.0,G-13,6,5,2178.008
81708,265.0,G-15,6,6,3539.263
81710,275.0,I-9,4,4,25319.343
81714,135.0,Bahria Town,3,3,1361.255
81715,130.0,Bahria Town,3,3,1361.255
81716,325.0,E-11,0,5,2178.008
81717,280.0,E-11,0,5,2178.008
81937,260.0,Raja Akhtar Road,6,8,70785.0
81938,175.0,PWD Housing Scheme,6,5,2722.51
81939,180.0,Shah Allah Ditta,5,5,2722.51
81940,210.0,Al Huda Town,10,11,28858.606
81941,680.0,F-10,6,6,65340.0
81943,295.0,I-10,6,6,2450.259
81945,175.0,Pakistan Town,5,7,2722.51
81946,75.0,H-13,4,3,1361.255
81947,158.0,G-13,5,4,1361.255
81948,185.0,G-15,5,4,2178.008
81949,115.0,FECHS,6,4,1905.757
81950,150.0,River Garden,7,5,2178.008
81951,260.0,G-13,6,4,2178.008
81953,115.0,FECHS,6,4,1905.757
81956,700.0,F-11,6,6,5445.0
81957,2800.0,E-7,6,5,114345.0
81958,125.0,Kuri Road,3,4,1089.004
81959,440.0,DHA Defence,8,6,5445.0
81960,320.0,Bani Gala,6,5,5445.0
81961,45.0,Bhara kahu,2,2,1361.255
81962,35.0,Bhara kahu,2,2,1089.004
81963,225.0,Soan Garden,7,6,33759.124
81964,170.0,FECHS,7,5,2722.51
81966,125.0,H-13,3,3,1361.255
82194,800.0,F-10,5,5,70785.0
82195,130.0,Ghauri Town,8,8,2722.51
82197,155.0,Margalla Town,4,4,1361.255
82198,285.0,G-13,7,5,1905.757
82199,165.0,G-13,5,4,11979.043999999998
82200,100.0,Soan Garden,4,4,1633.506
82201,310.0,G-9,5,4,18240.817
82202,240.0,I-10,5,5,1361.255
82203,375.0,I-10,6,6,2450.259
82204,350.0,DHA Defence,7,6,5445.0
82436,118.0,Pakistan Town,4,4,1361.255
82439,130.0,CBR Town,6,5,2178.008
82441,1125.0,F-8,6,5,70785.0
82445,60.0,Soan Garden,0,0,1633.506
82446,350.0,E-11,8,7,2178.008
82449,250.0,I-10,5,5,1361.255
82451,155.0,Faisal Town - F-18,7,6,2178.008
82454,37.0,Alipur Farash,2,2,1089.004
82458,150.0,G-11,5,5,1089.004
82459,1500.0,F-7,5,5,70785.0
82682,166.0,I-14,5,4,18240.817
82684,950.0,F-8,5,5,5445.0
82685,750.0,F-11,4,3,70785.0
82686,115.0,Soan Garden,6,4,1633.506
82687,625.0,I-8,7,7,38659.642
82688,160.0,CBR Town,7,6,2178.008
82689,55.0,Ghauri Town,3,2,1089.004
82918,43.0,Ghauri Town,2,1,816.7529999999999
82919,80.0,Marwa Town,6,4,1361.255
82920,120.0,H-13,4,4,15246.056
82921,150.0,Bahria Town,4,4,1361.255
82923,775.0,E-11,8,8,5445.0
82924,550.0,DHA Defence,5,5,5445.0
82926,180.0,National Police Foundation O-9,5,4,59895.0
82927,425.0,E-11,0,0,2722.51
82930,450.0,DHA Defence,8,8,59895.0
82931,120.0,I-14,0,0,1905.757
82933,330.0,Emaar Canyon Views,6,5,70785.0
82934,135.0,Bhara kahu,7,5,1633.506
82936,50.0,Bani Gala,3,2,1361.255
82937,205.0,G-10,2,3,18240.817
82938,140.0,CBR Town,6,5,2178.008
83160,430.0,G-10,7,7,33759.124
83161,240.0,I-10,4,5,1361.255
83162,375.0,I-10,0,0,2450.259
83163,100.0,PWD Housing Scheme,4,4,1361.255
83164,135.0,PWD Housing Scheme,5,5,2722.51
83165,110.0,Pakistan Town,4,4,1361.255
83166,145.0,Pakistan Town,6,6,2722.51
83167,200.0,PWD Housing Scheme,8,8,3267.012
83168,435.0,DHA Defence,0,0,5445.0
83169,120.0,G-11,4,4,9801.036
83170,160.0,G-11,4,4,11979.043999999998
83171,190.0,G-11,4,4,15246.056
83172,250.0,G-11,4,4,2178.008
83173,550.0,G-11,6,6,38659.642
83174,700.0,G-11,6,6,5445.0
83175,1100.0,G-11,6,6,10890.0
83176,120.0,G-13,4,4,11979.043999999998
83177,230.0,G-13,4,4,2178.008
83178,350.0,G-13,6,6,25319.343
83180,230.0,G-13,5,5,26136.096
83181,145.0,CBR Town,7,6,2178.008
83182,125.0,Pakistan Town,6,6,1361.255
83183,280.0,G-9,4,4,1633.506
83373,145.0,Bani Gala,6,6,2178.008
83374,175.0,D-17,7,4,25319.343
83375,294.0,E-11,4,4,18240.817
83376,67.0,Arsalan Town,7,5,1633.506
83377,190.0,DHA Defence,5,5,1361.255
83378,300.0,Bhara kahu,5,5,3267.012
83379,1500.0,F-11,10,11,87120.0
83384,140.0,F-17,0,0,2178.008
83385,190.0,F-17,7,7,29675.359
83386,75.0,Ghauri Town,4,3,1361.255
83387,70.0,Ghauri Town,4,3,1361.255
83388,160.0,CBR Town,6,5,2178.008
83390,60.0,Lehtarar Road,2,3,1361.255
83391,250.0,Swan Garden,6,6,5445.0
83392,78.0,Ghauri Town,3,3,1361.255
83393,110.0,FECHS,4,4,1361.255
83761,480.0,E-11,7,7,3811.514
83762,415.0,E-11,7,6,2722.51
83763,200.0,Soan Garden,6,5,25319.343
83764,260.0,CBR Town,7,6,3267.012
83765,265.0,CBR Town,9,7,3539.263
83766,160.0,CBR Town,7,5,1905.757
83767,195.0,E-11,4,4,1361.255
83768,165.0,Soan Garden,8,6,2722.51
83770,480.0,Bahria Town,6,5,5445.0
83775,160.0,G-13,5,4,1089.004
83970,165.0,I-10,4,4,1633.506
83972,380.0,Bahria Town,5,5,3811.514
83973,115.0,Ghauri Town,6,5,1361.255
83976,200.0,DHA Defence,5,4,2178.008
83980,725.0,F-11,7,7,5445.0
83981,475.0,DHA Defence,8,6,5445.0
83982,845.0,F-7,3,3,59895.0
83983,250.0,Naval Anchorage,0,6,38659.642
83984,615.0,F-11,6,6,4356.016
83985,100.0,G-8,3,5,7350.776999999999
84195,48.0,Kuri Road,3,2,15246.056
84196,165.0,D-17,4,4,19329.821
84197,185.0,D-17,6,4,2450.259
84199,195.0,Shah Allah Ditta,4,4,2722.51
84200,140.0,I-10,4,5,1361.255
84202,250.0,Jinnah Avenue,5,5,2722.51
84205,400.0,Bani Gala,6,6,81675.0
84209,195.0,F-17,7,7,29675.359
84210,170.0,I-10,5,5,1633.506
84211,310.0,Bahria Town,7,5,2722.51
84212,200.0,G-11,3,4,1361.255
84215,1200.0,F-11,8,7,5445.0
84216,90.0,Bani Gala,3,2,2178.008
84217,600.0,F-11,6,6,2178.008
84218,120.0,Bani Gala,6,4,2722.51
84421,45.0,Burma Town,3,3,9528.785
84422,155.0,Soan Garden,7,6,2722.51
84423,135.0,Soan Garden,6,5,1633.506
84424,165.0,Soan Garden,7,6,2722.51
84425,105.0,Soan Garden,4,3,1633.506
84426,260.0,CBR Town,7,6,3267.012
84427,170.0,D-12,5,4,1089.004
84441,145.0,FECHS,7,5,1905.757
84701,145.0,FECHS,7,5,1905.757
84703,175.0,PWD Housing Scheme,7,5,2722.51
84704,75.0,H-13,2,2,1361.255
84705,485.0,D-12,5,5,2722.51
84707,185.0,D-12,3,3,1089.004
84708,450.0,E-11,6,6,43287.909
84709,245.0,CBR Town,7,6,3267.012
84710,470.0,E-11,7,7,43287.909
84711,245.0,CBR Town,7,6,3267.012
84712,150.0,Pakistan Town,5,4,1633.506
84713,130.0,Soan Garden,4,4,1633.506
84714,145.0,Soan Garden,4,4,2178.008
84888,165.0,CBR Town,6,5,1905.757
84889,205.0,CBR Town,6,6,38659.642
84890,165.0,CBR Town,5,5,2178.008
84891,165.0,CBR Town,5,5,1905.757
84892,65.0,Taramrri,5,4,1361.255
84893,890.0,E-11,0,0,5445.0
84895,30.0,Koral Town,0,0,816.7529999999999
84898,110.0,Pakistan Town,5,5,1633.506
84900,900.0,I-8,0,0,65340.0
85123,48.0,Ghauri Town,0,3,816.7529999999999
85124,58.0,Ghauri Town,0,4,816.7529999999999
85125,150.0,Ghauri Town,0,6,1905.757
85126,130.0,Ghauri Town,0,5,1361.255
85127,160.0,Ghauri Town,0,5,1905.757
85128,195.0,F-17,7,7,29675.359
85129,175.0,D-12,3,3,1089.004
85130,400.0,G-13,0,0,2722.51
85131,400.0,Chattar,6,6,81675.0
85132,1050.0,F-11,8,8,5445.0
85133,325.0,E-11,9,6,1633.506
85134,160.0,G-13,5,5,11979.043999999998
85135,2250.0,F-6,0,0,130680.0
85137,310.0,E-11,0,0,1633.506
85141,280.0,G-9,0,4,29675.359
85142,185.0,G-9,0,4,1361.255
85143,190.0,G-9,0,4,1361.255
85144,375.0,G-9,0,5,3267.012
85145,390.0,G-10,0,6,3267.012
85147,60.0,Soan Garden,2,2,1089.004
85426,350.0,Bahria Town,6,4,3811.514
85427,500.0,E-11,6,6,4356.016
85428,300.0,G-13,6,6,2178.008
85429,415.0,Bahria Town,7,5,5445.0
85430,125.0,Bahria Town,3,3,1361.255
85431,148.0,G-13,5,4,11979.043999999998
85432,150.0,Pakistan Town,5,4,1633.506
85433,715.0,F-6,6,5,48460.67799999999
85434,625.0,E-11,0,10,5445.0
85435,135.0,CBR Town,7,5,2178.008
85436,155.0,CBR Town,7,5,2178.008
85437,165.0,CBR Town,7,6,2178.008
85438,195.0,Bhara kahu,8,7,10890.0
85439,195.0,Bhara kahu,8,7,10890.0
85440,55.0,Bhara kahu,2,2,1633.506
85441,50.0,Bhara kahu,2,2,1633.506
85442,45.0,Bhara kahu,2,2,1633.506
85443,55.0,Bhara kahu,4,4,1361.255
85444,60.0,Bhara kahu,4,4,1361.255
85445,50.0,Bhara kahu,4,4,1361.255
85446,55.0,Bhara kahu,2,2,1089.004
85447,50.0,Bhara kahu,2,2,1633.506
85448,40.0,Bhara kahu,2,2,1089.004
85449,38.0,Bhara kahu,2,2,1089.004
85450,36.0,Bhara kahu,2,2,1089.004
85451,42.0,Bhara kahu,2,2,1089.004
85452,40.0,Bhara kahu,2,2,1089.004
85453,45.0,Bhara kahu,2,2,1089.004
85454,45.0,Bhara kahu,2,2,1633.506
85455,82.0,Bhara kahu,4,4,1905.757
85456,55.0,Bhara kahu,3,4,1361.255
85457,70.0,Bhara kahu,4,4,1905.757
85458,50.0,Bhara kahu,3,2,1633.506
85459,170.0,G-13,4,4,1089.004
85460,125.0,B-17,0,0,1633.506
85461,240.0,CBR Town,7,6,3267.012
85463,320.0,Bahria Town,5,5,2722.51
85464,130.0,D-17,5,6,1633.506
85465,155.0,G-13,5,4,1089.004
85466,650.0,Bahria Town,6,5,10890.0
85467,225.0,I-9,2,4,1905.757
85665,155.0,G-13,0,0,1089.004
85668,17.0,Sarai Kharbuza,2,2,816.7529999999999
85669,130.0,Soan Garden,4,3,2722.51
85671,130.0,Soan Garden,4,3,2722.51
85672,475.0,Bani Gala,7,6,81675.0
85673,42.0,Bani Gala,3,3,816.7529999999999
85675,240.0,CBR Town,7,6,3267.012
85676,240.0,CBR Town,7,6,3267.012
85680,500.0,Bahria Town,6,5,5445.0
85908,360.0,Korang Town,8,7,5445.0
85909,180.0,Korang Town,0,0,32942.371
85910,180.0,G-15,4,4,2178.008
85911,300.0,G-15,6,6,38659.642
85912,195.0,Soan Garden,5,5,4356.016
85913,210.0,G-10,3,3,18240.817
85914,36.0,Tarlai,2,2,1089.004
85915,150.0,G-13,5,4,11979.043999999998
85918,1400.0,PWD Road,0,0,5445.0
85919,150.0,Faisal Town - F-18,4,4,1905.757
85920,280.0,G-13,6,5,2178.008
85922,265.0,G-11,4,5,1905.757
85924,175.0,I-10,0,0,1361.255
85925,115.0,I-14,0,0,1361.255
85926,290.0,G-13,5,4,4356.016
85927,200.0,Soan Garden,7,5,25319.343
85928,165.0,CBR Town,6,5,2178.008
85929,285.0,G-14,5,5,29675.359
85930,625.0,I-8,0,6,38659.642
85931,550.0,I-8,0,7,33759.124
85932,650.0,I-8,0,9,38659.642
85933,650.0,I-8,0,6,38659.642
85934,575.0,I-8,0,6,38659.642
85935,525.0,I-8,0,6,38659.642
85936,450.0,I-8,0,6,33759.124
85937,550.0,I-8,0,6,38659.642
85938,650.0,I-8,0,6,38659.642
85939,560.0,I-8,0,6,38659.642
85940,400.0,I-8,0,3,38659.642
85941,550.0,I-8,0,6,33759.124
85942,400.0,I-8,0,6,33759.124
85943,550.0,I-8,0,6,33759.124
85944,600.0,I-8,0,6,38659.642
85945,480.0,I-8,0,9,33759.124
85946,625.0,I-8,0,10,38659.642
86127,3000.0,F-7,9,9,10890.0
86128,2100.0,F-8,7,7,98010.0
86129,600.0,I-8,0,9,33759.124
86130,750.0,I-8,0,10,38659.642
86131,625.0,I-8,0,9,38659.642
86132,550.0,I-8,0,9,38659.642
86133,600.0,I-8,0,9,33759.124
86134,550.0,I-8,0,6,38659.642
86135,600.0,I-8,0,6,33759.124
86136,700.0,I-8,0,9,38659.642
86137,525.0,I-8,0,10,38659.642
86138,650.0,I-8,0,6,5445.0
86139,500.0,I-8,0,6,38659.642
86140,675.0,I-8,0,6,38659.642
86141,500.0,I-8,0,6,33759.124
86142,400.0,I-8,0,6,33759.124
86143,425.0,I-8,0,6,33759.124
86144,525.0,I-8,0,6,38659.642
86147,150.0,I-10,5,5,1633.506
86148,150.0,I-10,4,4,1633.506
86149,470.0,DHA Defence,6,6,5445.0
86150,165.0,I-10,4,4,1633.506
86151,445.0,DHA Defence,6,5,5445.0
86152,180.0,G-15,6,6,2178.008
86300,260.0,G-15,7,7,3811.514
86301,390.0,G-15,8,7,65340.0
86302,265.0,G-15,7,7,3811.514
86303,290.0,G-15,7,7,3811.514
86304,170.0,G-15,6,6,2178.008
86305,180.0,G-15,6,6,2178.008
86306,175.0,G-15,6,6,2178.008
86307,1150.0,E-11,0,16,65340.0
86308,148.0,G-13,4,4,11979.043999999998
86310,290.0,G-13,5,4,2178.008
86311,230.0,Shehzad Town,4,4,25319.343
86312,38.0,Lehtarar Road,0,0,10617.789
86314,1500.0,F-7,6,6,59895.0
86315,425.0,G-13,0,0,2722.51
86332,275.0,I-9,5,5,2450.259
86333,225.0,G-10,4,4,18240.817
86334,205.0,G-10,4,4,18240.817
86336,580.0,I-8,0,9,33759.124
86337,525.0,I-8,0,6,33759.124
86338,550.0,I-8,0,6,33759.124
86339,410.0,I-8,0,6,33759.124
86340,415.0,I-8,0,6,33759.124
86341,550.0,I-8,0,6,33759.124
86342,625.0,I-8,0,6,5445.0
86343,550.0,I-8,0,6,38659.642
86344,580.0,I-8,0,9,33759.124
86345,500.0,I-8,0,6,38659.642
86346,450.0,I-8,0,6,33759.124
86347,550.0,I-8,0,6,38659.642
86348,680.0,I-8,0,6,38659.642
86349,390.0,I-8,0,6,33759.124
86350,590.0,I-8,0,6,38659.642
86351,450.0,I-8,0,6,33759.124
86352,525.0,I-8,0,6,38659.642
86353,600.0,I-8,0,6,33759.124
86354,475.0,I-8,0,6,33759.124
86355,600.0,I-8,0,6,38659.642
86356,625.0,I-8,0,7,38659.642
86357,470.0,I-8,0,6,33759.124
86358,450.0,I-8,0,0,38659.642
86359,70.0,DHA Defence,0,3,2178.008
86360,330.0,DHA Defence,0,6,5445.0
86364,235.0,Zaraj Housing Scheme,0,0,33759.124
86365,250.0,Zaraj Housing Scheme,0,0,33759.124
86366,185.0,Zaraj Housing Scheme,0,0,33759.124
86368,220.0,Bahria Town,5,4,2178.008
86369,425.0,Bahria Town,6,5,5445.0
86370,95.0,Bani Gala,3,4,2722.51
86605,105.0,Soan Garden,6,4,1633.506
86606,1100.0,Bani Gala,8,6,27225.0
86607,35.0,Lehtarar Road,2,2,816.7529999999999
86608,225.0,Bahria Town,6,5,2722.51
86609,360.0,G-11,5,6,2178.008
86610,550.0,DHA Defence,8,8,5445.0
86612,360.0,G-13,8,8,2722.51
86615,95.0,Bani Gala,0,0,1905.757
86616,375.0,Bani Gala,6,6,5445.0
86617,200.0,Chattar,3,3,5445.0
86618,75.0,Bhara kahu,8,3,1905.757
86619,55.0,Bani Gala,2,2,6806.275
86620,166.0,I-14,5,4,18240.817
86621,135.0,B-17,5,5,2178.008
86622,40.0,Sarai Kharbuza,3,3,1361.255
86889,235.0,Ghauri Town,8,6,2994.7609999999995
86890,9.25,Thalian,3,3,1361.255
86893,270.0,G-13,8,5,2178.008
86894,425.0,G-13,5,5,29675.359
86895,175.0,G-13,4,4,11979.043999999998
86896,142.0,G-13,4,4,11979.043999999998
86897,160.0,National Police Foundation O-9,7,5,2722.51
86898,160.0,CBR Town,6,5,2178.008
86899,75.0,Bani Gala,3,2,1633.506
86900,650.0,G-13,10,11,5445.0
86901,160.0,G-13,4,4,1089.004
86902,33.0,DHA Defence,2,2,1361.255
86903,450.0,G-13,7,7,3811.514
86904,260.0,G-10,5,5,1905.757
86905,780.0,I-8,6,6,65340.0
86906,68.0,DHA Defence,4,3,2178.008
86907,155.0,Green Avenue,6,6,20418.825
86908,175.0,FECHS,8,7,2178.008
87248,145.0,Soan Garden,5,4,1905.757
87250,160.0,Soan Garden,7,6,2450.259
87251,205.0,Soan Garden,6,5,2450.259
87252,130.0,Soan Garden,5,4,1633.506
87253,240.0,CBR Town,8,7,3267.012
87255,55.0,Ghauri Town,3,2,1361.255
87256,350.0,G-13,10,7,29675.359
87258,1000.0,Bani Gala,5,5,119790.0
87260,150.0,Soan Garden,5,5,2178.008
87261,365.0,G-11,6,5,1905.757
87262,550.0,G-10,6,6,38659.642
87263,425.0,G-10,6,6,38659.642
87264,380.0,G-10,7,7,2722.51
87265,260.0,G-13,6,5,2178.008
87289,780.0,I-8,6,6,65340.0
87297,3800.0,F-6,6,6,16335.0
87470,270.0,G-13,6,5,1905.757
87471,165.0,G-13,0,0,1089.004
87472,185.0,G-15,4,4,2178.008
87473,360.0,G-13,6,6,2722.51
87474,250.0,G-13,6,5,1905.757
87475,190.0,G-15,6,6,2178.008
87476,200.0,F-6,7,7,92565.0
87477,90.0,H-15,3,2,1633.506
87478,280.0,G-15,6,6,3539.263
87480,50.0,Bani Gala,2,2,816.7529999999999
87481,265.0,G-15,6,6,3539.263
87482,140.0,B-17,4,4,2722.51
87483,1100.0,F-8,6,6,70785.0
87484,125.0,Bhara kahu,6,6,17696.315
87486,185.0,G-15,6,6,2178.008
87489,185.0,G-15,6,6,2178.008
87493,80.0,PAEC Employees Cooperative Housing Society,3,3,1905.757
87494,100.0,PAEC Employees Cooperative Housing Society,3,3,4900.518
87495,32.0,New Shakrial,3,3,1089.004
87496,220.0,G-11,4,4,15246.056
87497,70.0,Ali Pur,3,3,2722.51
87498,65.0,Lehtarar Road,3,3,2722.51
87519,120.0,CBR Town,4,4,1905.757
87520,105.0,Bani Gala,6,6,1633.506
87521,130.0,Soan Garden,5,4,1633.506
87523,140.0,Soan Garden,5,5,1633.506
87524,125.0,Soan Garden,5,4,1633.506
87525,90.0,Bhara kahu,8,8,1633.506
87526,145.0,Ghauri Town,9,7,1905.757
87527,115.0,Ghauri Town,5,4,1361.255
87528,130.0,CBR Town,6,5,2178.008
87531,35.0,DHA Defence,2,2,1361.255
87532,34.5,DHA Defence,2,2,1361.255
87533,45.0,Alipur Farash,4,5,816.7529999999999
87534,195.0,F-17,7,7,29675.359
87535,85.0,Korang Town,0,0,18240.817
87537,260.0,G-13,5,5,2178.008
87539,265.0,G-13,5,5,2178.008
87540,130.0,CBR Town,6,4,2178.008
87541,350.0,G-13,6,6,2722.51
87732,360.0,G-11,6,5,2178.008
87733,350.0,F-17,8,7,5445.0
87734,205.0,Soan Garden,6,5,25319.343
87735,650.0,G-13,9,9,5445.0
87967,570.0,DHA Defence,5,5,5445.0
87968,400.0,DHA Defence,5,5,5445.0
87969,375.0,DHA Defence,5,5,4356.016
87970,525.0,DHA Defence,5,5,5445.0
87971,470.0,DHA Defence,5,5,5445.0
87972,525.0,DHA Defence,5,5,5445.0
87974,225.0,PWD Housing Scheme,7,6,38659.642
87975,105.0,PWD Housing Scheme,0,0,2722.51
87976,42.0,Ghauri Town,2,2,1089.004
87977,275.0,G-11,7,7,1905.757
87978,137.0,Soan Garden,7,5,1633.506
87979,675.0,E-11,10,9,5445.0
87981,92.0,Ghauri Town,6,5,1361.255
87982,70.0,Ghauri Town,3,2,1361.255
87983,260.0,CBR Town,0,0,3267.012
87984,450.0,G-15,10,10,5445.0
87988,110.0,Bani Gala,5,6,1361.255
87989,210.0,Bani Gala,10,6,4083.765
87990,475.0,G-13,6,6,65340.0
88220,28.0,DHA Defence,2,2,1361.255
88221,63.0,DHA Defence,4,3,2178.008
88222,110.0,Chatha Bakhtawar,0,0,2722.51
88225,550.0,I-8,0,0,2722.51
88226,300.0,I-10,4,4,25319.343
88227,80.0,Bani Gala,4,4,1361.255
88228,60.0,Bani Gala,3,2,1361.255
88229,130.0,Bani Gala,3,4,2722.51
88230,350.0,Bani Gala,6,6,5445.0
88231,525.0,Bahria Town,7,6,65340.0
88232,225.0,G-15,4,4,2178.008
88472,165.0,Korang Town,0,0,3267.012
88473,185.0,PWD Housing Scheme,5,6,3267.012
88474,200.0,I-10,0,0,1633.506
88475,155.0,National Police Foundation O-9,3,3,2722.51
88476,245.0,G-13,7,4,2178.008
88477,495.0,G-13,9,7,5445.0
88478,170.0,G-13,5,3,11979.043999999998
88479,45.0,Ghauri Town,2,1,816.7529999999999
88481,600.0,Bahria Town,5,5,98010.0
88482,700.0,F-11,5,0,65340.0
88483,170.0,Ghauri Town,10,6,1633.506
88484,250.0,G-11,4,5,1361.255
88485,55.0,Bani Gala,3,2,1361.255
88486,1100.0,Bahria Town,5,5,16335.0
88487,375.0,I-10,6,7,25319.343
88488,550.0,Bahria Town,9,8,5445.0
88489,390.0,G-9,6,6,3811.514
88490,675.0,Bahria Town,5,5,10890.0
88491,250.0,I-10,5,5,18240.817
88735,300.0,Bahria Town,6,5,2722.51
88736,120.0,Pakistan Town,0,2,25319.343
88737,350.0,National Police Foundation O-9,0,10,5445.0
88738,120.0,Pakistan Town,0,2,25319.343
88739,230.0,Pakistan Town,0,5,50366.435
88740,415.0,Bahria Town,5,5,81675.0
88744,195.0,DHA Defence,4,3,2994.7609999999995
88745,390.0,DHA Defence,6,5,5445.0
88746,150.0,Ghauri Town,5,4,1905.757
88747,275.0,I-9,4,5,25319.343
88748,150.0,Pakistan Town,6,6,2722.51
88750,450.0,DHA Defence,5,5,5445.0
88752,270.0,G-11,3,4,1905.757
88753,270.0,Chak Shahzad,6,4,2178.008
88754,240.0,D-12,5,5,15246.056
88756,425.0,E-11,5,5,27769.602
88758,495.0,DHA Defence,6,5,5445.0
88759,160.0,Park Road,0,0,14973.804999999998
88760,600.0,Green Avenue,6,6,5445.0
88761,70.0,Shaheen Town,2,2,1361.255
88762,385.0,G-9,6,6,38659.642
89005,150.0,G-13,5,4,11979.043999999998
89006,67.0,Ghauri Town,4,4,816.7529999999999
89007,170.0,G-11,3,2,1089.004
89008,175.0,PWD Housing Scheme,6,5,2722.51
89009,190.0,PWD Housing Scheme,6,6,3811.514
89010,155.0,Soan Garden,4,5,25319.343
89011,350.0,Bahria Town,0,0,5445.0
89012,95.0,Soan Garden,3,3,18240.817
89013,65.0,Ghauri Town,3,3,1089.004
89014,170.0,Ghauri Town,10,11,1633.506
89015,108.0,Ghauri Town,5,4,1361.255
89016,57.0,Ghauri Town,2,2,1089.004
89017,89.0,Ghauri Town,4,4,1361.255
89019,270.0,G-13,6,4,2178.008
89020,87.0,Ghauri Town,0,0,816.7529999999999
89021,87.0,Ghauri Town,2,2,816.7529999999999
89022,330.0,Bahria Town,5,5,2722.51
89023,325.0,Bahria Town,5,5,2722.51
89025,310.0,Bahria Town,5,5,2722.51
89026,300.0,Bahria Town,5,5,2722.51
89027,300.0,Bahria Town,5,5,2722.51
89028,500.0,Bahria Town,8,7,5445.0
89029,500.0,Bahria Town,8,7,5445.0
89030,550.0,Bahria Town,8,7,5445.0
89031,170.0,G-13,5,4,11979.043999999998
89032,140.0,Bahria Town,3,3,1361.255
89033,140.0,Bahria Town,3,3,1361.255
89034,270.0,G-13,5,5,2178.008
89035,150.0,Bahria Town,3,3,1361.255
89036,150.0,G-13,5,4,11979.043999999998
89037,150.0,Bahria Town,3,3,1361.255
89038,150.0,Bahria Town,3,3,1361.255
89039,150.0,G-13,4,4,11979.043999999998
89041,160.0,G-13,4,2,11979.043999999998
89048,165.0,CBR Town,6,5,2178.008
89049,450.0,I-8,6,6,3811.514
89050,170.0,PWD Housing Scheme,4,4,25319.343
89228,150.0,I-10,5,6,1633.506
89229,200.0,Zone 5,5,5,5445.0
89230,140.0,I-10,3,3,1361.255
89231,72.0,Soan Garden,3,2,1361.255
89232,45.0,Alipur Farash,3,2,1361.255
89233,275.0,G-11,9,6,18240.817
89234,1250.0,F-10,9,6,10890.0
89235,750.0,F-8,0,0,70785.0
89236,750.0,F-8,0,0,70785.0
89237,250.0,CBR Town,7,6,3539.263
89492,33.0,PWD Housing Scheme,2,2,7078.526
89493,30.0,PWD Housing Scheme,2,2,7895.278999999999
89494,360.0,G-13,6,6,2722.51
89495,165.0,F-17,7,7,3811.514
89496,150.0,F-17,8,7,29130.857
89497,180.0,F-17,6,6,2178.008
89498,190.0,F-17,7,7,29675.359
89499,150.0,F-17,6,6,2178.008
89500,100.0,F-17,6,6,2178.008
89501,280.0,F-17,8,7,5445.0
89794,255.0,CBR Town,6,6,38659.642
89795,180.0,G-16,4,4,2178.008
89796,135.0,Soan Garden,5,5,2178.008
89798,90.0,I-13,6,4,1361.255
89799,148.0,G-15,4,4,2178.008
89800,180.0,I-10,4,4,1633.506
89801,400.0,F-17,8,7,5445.0
89802,260.0,F-17,6,6,3811.514
89803,145.0,F-17,4,4,1905.757
89809,145.0,Bahria Town,3,3,1361.255
89811,325.0,G-15,6,6,3267.012
89814,270.0,G-11,4,4,2178.008
90023,140.0,Bahria Town,3,3,1361.255
90024,700.0,G-11,6,6,59895.0
90026,315.0,G-13,7,6,2178.008
